CLC; Time; ax; ay; az; gx; gy; gz; mx; my; mz; pressure; altitude; temperature; kalman; simulationApogee; servo postiton; rocketState; air brake status; igniter status; apogee detection status; sd error;s imu error; rocket error;
CLC; 159838; -0,081; -0,021; 0,278; -24,710; 3,500; 186,795; 0,987; -0,318; 1,073; 908,599; 861,073;  13; 0,000; 856,720; 120; 2; 1; 0; 0; 0; 0; 0;
CLC; 159890; -0,087; -0,031; 0,134; -24,955; 1,890; 181,475; 1,036; -0,371; 1,083; 908,599; 861,073;  13; 0,000; 861,073; 120; 2; 1; 0; 0; 0; 0; 0;
CLC; 159948; -0,144; -0,133; 0,255; -22,330; 0,630; 177,030; 1,036; -0,371; 1,083; 908,141; 865,250;  13; 0,000; 861,073; 120; 2; 1; 0; 0; 0; 0; 0;
CLC; 160000; -0,101; 0,099; 0,346; -23,205; 0,350; 176,365; 1,078; -0,435; 1,096; 907,597; 870,204;  13; 0,000; 865,250; 120; 2; 1; 0; 0; 0; 0; 0;
CLC; 160052; -0,067; 0,031; 0,321; -22,645; 1,505; 175,875; 1,078; -0,435; 1,096; 907,597; 870,204;  13; 0,000; 870,204; 120; 2; 1; 0; 0; 0; 0; 0;
CLC; 160110; -0,063; 0,124; 0,230; -26,145; 2,205; 166,355; 1,078; -0,490; 1,104; 907,175; 874,047;  13; 0,000; 870,204; 120; 2; 1; 0; 0; 0; 0; 0;
CLC; 160162; 0,090; -0,030; 0,263; -22,015; 1,855; 169,715; 1,078; -0,490; 1,104; 906,653; 878,809;  13; 0,000; 874,046; 120; 2; 1; 0; 0; 0; 0; 0;
CLC; 160214; 0,083; -0,033; 0,225; -26,915; 4,480; 169,435; 1,055; -0,461; 1,089; 906,653; 878,809;  13; 0,000; 878,809; 120; 2; 1; 0; 0; 0; 0; 0;
CLC; 160266; 0,026; -0,140; 0,226; -23,345; 6,055; 165,725; 1,033; -0,529; 1,106; 906,179; 883,127;  13; 0,000; 878,809; 120; 2; 1; 0; 0; 0; 0; 0;
CLC; 160330; -0,080; 0,016; 0,208; -23,940; 6,055; 165,025; 1,033; -0,529; 1,106; 905,740; 887,136;  13; 0,000; 883,127; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 160382; 0,097; -0,029; 0,201; -19,320; 8,190; 161,910; 0,994; -0,649; 1,120; 905,320; 890,972;  13; 0,000; 887,136; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 160434; -0,081; -0,173; 0,469; -20,965; 7,350; 164,360; 0,994; -0,649; 1,120; 905,320; 890,972;  13; 0,000; 890,972; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 160504; 0,216; -0,156; 0,170; -13,510; -0,770; 155,505; 0,925; -0,680; 1,091; 905,456; 889,730;  13; 0,000; 890,972; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 160556; 0,279; 0,203; -0,282; -19,635; -10,570; 162,190; 0,812; -0,516; 1,382; 904,109; 902,028;  13; 0,000; 889,730; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 160608; -0,073; 0,142; -0,079; -12,635; 2,415; 163,135; 0,797; -0,516; 1,382; 904,109; 902,028;  13; 0,000; 902,028; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 160685; 0,473; -0,008; 0,381; -0,455; -5,845; 60,795; 0,752; -0,517; 1,387; 903,552; 907,126;  13; 0,000; 902,028; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 160737; 0,647; -0,391; 0,419; 12,250; -14,840; -5,425; 0,752; -0,517; 1,387; 902,960; 912,532;  13; 0,000; 907,126; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 160789; 0,661; 0,013; 0,500; -6,405; 1,400; 3,640; 0,736; -0,505; 1,385; 902,662; 915,264;  13; 0,000; 912,532; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 160841; 0,037; 0,209; 0,436; -14,735; -1,505; 25,305; 0,736; -0,505; 1,385; 902,662; 915,264;  13; 0,000; 915,264; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 160907; 0,043; 0,060; 0,452; -16,520; 5,740; 26,460; 0,743; -0,507; 1,384; 902,873; 913,329;  13; 0,000; 915,264; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 160960; 0,275; 1,124; 0,851; -0,665; 12,075; 30,205; 0,851; -0,671; 1,077; 902,843; 913,606;  13; 0,000; 913,329; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 161012; 0,792; -0,043; 0,829; 29,190; 37,345; 170,380; 0,851; -0,671; 1,077; 902,843; 913,606;  13; 0,000; 913,606; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 161069; -0,199; 0,566; 0,639; 38,500; 68,145; 199,500; 0,707; -0,595; 1,077; 902,535; 916,428;  13; 0,000; 913,606; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 161147; -0,502; 0,824; 0,738; 62,300; 71,575; 108,010; 0,621; -0,560; 1,080; 902,283; 918,734;  13; 0,000; 916,428; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 161199; -3,650; 2,415; 2,102; 78,820; 142,800; 182,420; 0,621; -0,560; 1,080; 901,770; 923,426;  13; 0,000; 918,734; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 161251; -0,497; 2,132; 0,549; 125,230; 207,340; 286,685; 0,533; -0,395; 0,971; 901,770; 923,426;  13; 0,000; 923,426; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 161308; -0,849; 2,044; 0,591; 98,420; 91,245; 286,685; 0,533; -0,395; 0,971; 901,415; 926,682;  13; 0,000; 923,426; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 161360; -0,983; 3,061; 0,471; 112,595; 64,680; 286,685; 0,653; -0,124; 0,838; 899,106; 947,859;  13; 0,000; 926,682; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 161412; 0,280; 1,337; 0,589; 69,475; 42,490; 286,685; 0,653; -0,124; 0,838; 899,106; 947,859;  13; 0,000; 947,859; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 161469; 1,323; 0,675; 0,904; 68,075; -50,610; 286,685; 0,994; -0,031; 0,733; 896,528; 971,550;  13; 0,000; 947,859; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 161521; 2,349; 0,029; 0,811; 104,685; -93,380; 255,395; 0,994; -0,031; 0,733; 897,375; 963,755;  13; 0,000; 971,550; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 161573; 2,721; 0,268; 1,183; 126,595; -128,345; 0,315; 1,411; -0,267; 0,611; 897,375; 963,755;  13; 0,000; 963,755; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 161625; 1,977; 0,932; 1,061; 220,535; -163,275; -286,720; 1,411; -0,267; 0,611; 897,215; 965,230;  13; 0,000; 963,755; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 161683; 0,410; 1,469; 0,291; 286,685; -79,485; -286,720; 1,435; -0,239; 0,445; 897,009; 967,123;  13; 0,000; 965,230; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 161735; -0,387; 1,647; 0,142; 286,685; 65,485; -286,720; 1,030; -0,076; 0,172; 897,009; 967,123;  13; 0,000; 967,123; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 161787; -0,453; 1,183; 0,175; 272,650; 161,280; -263,970; 1,030; -0,076; 0,172; 897,769; 960,135;  13; 0,000; 967,123; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 161845; -1,115; 0,845; 0,373; 195,930; 234,080; -258,545; 1,045; -0,258; 0,061; 899,536; 943,908;  13; 0,000; 960,135; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 161897; -0,759; 0,118; 0,281; 118,790; 261,835; -286,720; 1,045; -0,258; 0,061; 899,536; 943,908;  13; 0,000; 943,908; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 161949; -0,275; 0,098; 0,348; 9,065; 255,465; -286,720; 1,221; -0,360; 0,069; 899,451; 944,685;  13; 0,000; 943,908; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 162001; -0,308; 0,148; 0,343; -104,405; 199,640; -286,720; 1,221; -0,360; 0,069; 899,351; 945,608;  13; 0,000; 944,685; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 162059; -0,431; 0,084; 0,496; -206,185; 92,295; -286,720; 1,238; -0,188; 0,141; 899,289; 946,178;  13; 0,000; 945,608; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 162111; -0,509; 0,308; 0,575; -249,025; -13,160; -286,720; 1,238; -0,188; 0,141; 899,289; 946,178;  13; 0,000; 946,178; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 162163; -0,813; 0,282; 0,555; -245,875; -109,585; -286,720; 0,949; -0,033; 0,331; 899,654; 942,823;  13; 0,000; 946,178; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 162238; -1,171; 0,561; 0,055; -151,375; -184,030; -233,135; 0,610; -0,138; 0,593; 899,960; 940,015;  13; 0,000; 942,823; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 162302; -1,502; 0,917; -0,213; -105,490; -110,635; 74,130; 0,610; -0,138; 0,593; 899,590; 943,413;  13; 0,000; 940,015; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 162354; -1,043; 1,038; -0,247; -94,080; -28,840; 253,575; 0,547; -0,249; 0,799; 899,590; 943,413;  13; 0,000; 943,413; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 162406; -1,281; 1,616; -0,279; -38,990; 28,455; 286,685; 0,547; -0,249; 0,799; 899,486; 944,367;  13; 0,000; 943,413; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 162464; -0,428; 0,951; -0,043; 41,685; 36,505; 240,905; 0,644; -0,152; 0,854; 899,095; 947,960;  13; 0,000; 944,367; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 162516; -0,070; 0,857; 0,051; 102,550; 27,825; 166,390; 0,826; 0,018; 0,806; 899,095; 947,960;  13; 0,000; 947,959; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 162568; -0,109; 0,613; 0,108; 138,285; 13,930; 111,580; 0,826; 0,018; 0,806; 898,602; 952,483;  13; 0,000; 947,959; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 162626; -0,087; 0,606; 0,088; 173,495; 5,180; 83,195; 0,937; 0,050; 0,710; 898,397; 954,370;  13; 0,000; 952,483; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 162678; -0,041; 0,433; 0,105; 206,290; 0,735; 56,245; 0,937; 0,050; 0,710; 898,397; 954,370;  13; 0,000; 954,369; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 162729; -0,045; 0,282; 0,180; 224,350; -1,155; 56,070; 1,016; 0,001; 0,539; 898,299; 955,271;  13; 0,000; 954,369; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 162793; -0,087; 0,104; 0,166; 236,880; -6,545; 69,195; 1,016; 0,001; 0,539; 898,194; 956,229;  13; 0,000; 955,271; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 162851; -0,095; -0,069; 0,104; 237,335; -8,190; 76,475; 1,091; -0,048; 0,316; 898,194; 956,229;  13; 0,000; 956,229; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 162903; -0,075; -0,142; 0,105; 230,300; -9,625; 79,380; 1,164; -0,170; 0,137; 898,183; 956,336;  13; 0,000; 956,229; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 162955; -0,118; -0,426; 0,098; 209,090; -12,460; 84,455; 1,164; -0,170; 0,137; 898,025; 957,786;  13; 0,000; 956,336; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 163013; -0,139; -0,403; 0,122; 178,675; -17,745; 94,815; 1,214; -0,328; 0,040; 898,025; 957,786;  13; 0,000; 957,786; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 163065; -0,058; -0,568; 0,072; 145,215; -21,245; 106,610; 1,214; -0,328; 0,040; 897,848; 959,414;  13; 0,000; 957,786; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 163117; -0,203; -0,433; 0,027; 113,995; -23,100; 116,340; 1,218; -0,473; 0,006; 897,698; 960,786;  13; 0,000; 959,414; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 163175; -0,178; -0,358; 0,031; 80,185; -17,920; 126,210; 1,218; -0,473; 0,006; 897,698; 960,786;  13; 0,000; 960,786; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 163227; -0,313; -0,369; -0,007; 53,235; -16,205; 125,930; 1,202; -0,570; 0,007; 897,853; 959,368;  13; 0,000; 960,786; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 163279; -0,236; -0,326; 0,020; 32,515; -10,745; 113,505; 1,202; -0,570; 0,007; 898,043; 957,615;  13; 0,000; 959,367; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 163331; -0,105; -0,176; -0,019; 14,525; 2,695; 81,025; 1,153; -0,545; 0,015; 898,043; 957,615;  13; 0,000; 957,615; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 163389; -0,278; -0,373; -0,008; 0,070; 11,620; 36,750; 1,116; -0,587; 0,001; 898,033; 957,714;  13; 0,000; 957,615; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 163441; -0,214; -0,368; 0,122; -18,305; 32,375; -5,425; 1,116; -0,587; 0,001; 898,074; 957,337;  13; 0,000; 957,714; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 163493; -0,319; -0,373; 0,018; -28,210; 41,895; -44,660; 1,144; -0,646; 0,030; 898,074; 957,337;  13; 0,000; 957,337; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 163551; -0,377; -0,475; 0,023; -51,275; 60,970; -90,685; 1,144; -0,646; 0,030; 898,033; 957,714;  13; 0,000; 957,337; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 163603; -0,270; -0,369; 0,048; -74,900; 67,060; -142,555; 1,208; -0,608; 0,020; 898,091; 957,182;  13; 0,000; 957,714; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 163655; -0,111; -0,203; 0,122; -95,515; 63,455; -146,510; 1,208; -0,608; 0,020; 898,091; 957,182;  13; 0,000; 957,182; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 163733; -0,054; -0,127; 0,173; -114,275; 47,775; -105,245; 1,284; -0,503; 0,027; 898,104; 957,056;  13; 0,000; 957,182; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 163791; -0,080; -0,141; 0,172; -118,825; 38,430; -67,200; 1,317; -0,381; 0,069; 898,121; 956,902;  13; 0,000; 957,056; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 163856; -0,041; -0,151; 0,144; -120,750; 36,575; -26,355; 1,317; -0,381; 0,069; 898,081; 957,274;  13; 0,000; 956,902; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 163908; -0,041; -0,169; 0,134; -121,590; 27,790; 2,240; 1,324; -0,280; 0,116; 898,106; 957,041;  13; 0,000; 957,274; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 163976; -0,031; -0,248; 0,157; -121,590; 41,335; 50,505; 1,284; -0,211; 0,187; 898,106; 957,041;  13; 0,000; 957,041; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 164030; -0,085; -0,177; 0,118; -125,300; 55,580; 95,690; 1,284; -0,211; 0,187; 898,135; 956,774;  13; 0,000; 957,041; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 164082; -0,106; -0,193; 0,118; -122,710; 65,030; 133,385; 1,333; -0,180; 0,296; 898,207; 956,114;  13; 0,000; 956,774; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 164134; -0,183; -0,219; 0,117; -118,720; 76,790; 156,275; 1,333; -0,180; 0,296; 898,207; 956,114;  13; 0,000; 956,114; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 164192; -0,260; -0,232; 0,027; -108,430; 90,580; 150,780; 1,460; -0,258; 0,458; 898,229; 955,914;  13; 0,000; 956,114; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 164244; -0,273; -0,150; -0,091; -87,360; 103,740; 134,400; 1,460; -0,258; 0,458; 898,187; 956,294;  13; 0,000; 955,914; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 164297; -0,599; -0,419; -0,224; -89,285; 117,180; 81,270; 1,497; -0,374; 0,535; 898,338; 954,910;  13; 0,000; 956,294; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 164355; -0,289; -0,461; -0,436; -79,590; 134,190; -3,745; 1,497; -0,374; 0,535; 898,338; 954,910;  13; 0,000; 954,910; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 164407; -0,457; -0,324; -0,396; -83,020; 145,075; -79,485; 1,477; -0,437; 0,637; 898,483; 953,578;  13; 0,000; 954,910; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 164459; -0,233; -0,325; -0,509; -105,420; 141,225; -139,650; 1,407; -0,411; 0,786; 898,630; 952,223;  13; 0,000; 953,578; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 164517; 0,081; 0,095; -0,845; -125,370; 120,015; -184,730; 1,407; -0,411; 0,786; 898,630; 952,223;  13; 0,000; 952,223; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 164569; 0,457; 0,263; -1,263; -98,735; 75,390; -200,655; 1,290; -0,365; 0,910; 898,700; 951,586;  13; 0,000; 952,223; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 164621; 0,308; 0,576; -1,650; -51,555; 34,685; -175,875; 1,290; -0,365; 0,910; 898,944; 949,345;  13; 0,000; 951,586; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 164673; 0,375; -0,101; -3,623; -23,205; 24,640; -137,515; 1,183; -0,326; 0,971; 898,944; 949,345;  13; 0,000; 949,345; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 164742; 0,171; -0,288; -1,631; -7,420; 39,130; -72,555; 1,183; -0,326; 0,971; 899,069; 948,199;  13; 0,000; 949,345; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 164794; 0,211; -0,139; -1,580; -18,235; 46,165; -50,330; 1,070; -0,277; 0,989; 899,116; 947,762;  13; 0,000; 948,199; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 164846; 0,344; -0,441; -2,011; -44,765; 54,740; -45,465; 1,011; -0,250; 1,029; 899,116; 947,762;  13; 0,000; 947,762; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 164904; 0,432; -0,429; -1,775; -51,345; 44,590; -39,095; 1,011; -0,250; 1,029; 899,179; 947,182;  13; 0,000; 947,762; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 164956; 0,325; -1,026; -2,022; -97,580; 47,040; -36,050; 0,983; -0,309; 1,115; 899,271; 946,337;  13; 0,000; 947,182; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 165008; 0,904; -0,140; -2,367; -134,715; 30,520; -39,935; 0,983; -0,309; 1,115; 899,271; 946,337;  13; 0,000; 946,337; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 165060; 0,818; -0,472; -1,477; -221,865; 3,185; -39,620; 0,938; -0,418; 1,101; 899,418; 944,992;  13; 0,000; 946,337; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 165118; 0,017; -0,435; -1,061; -215,145; 0,455; -38,920; 0,938; -0,418; 1,101; 899,520; 944,060;  13; 0,000; 944,992; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 165170; -0,231; 0,599; -1,065; -190,295; 25,060; -20,020; 0,934; -0,580; 1,087; 899,520; 944,060;  13; 0,000; 944,060; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 165222; -0,277; 1,308; -1,148; -105,280; 59,395; 27,055; 0,934; -0,580; 1,087; 899,471; 944,501;  13; 0,000; 944,060; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 165280; 0,324; 1,207; -0,945; 19,425; 84,875; 36,575; 0,915; -0,712; 1,027; 899,533; 943,939;  13; 0,000; 944,501; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 165331; 0,100; 0,704; -0,805; 98,385; 92,435; 51,380; 0,915; -0,709; 1,044; 899,533; 943,939;  13; 0,000; 943,939; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 165383; 0,011; 0,063; -0,467; 128,905; 91,770; 82,670; 0,836; -0,709; 1,044; 899,594; 943,381;  13; 0,000; 943,939; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 165435; 0,248; -0,109; -0,362; 137,165; 81,655; 90,685; 0,728; -0,602; 1,069; 899,575; 943,554;  13; 0,000; 943,381; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 165493; 0,508; -0,294; -0,439; 127,995; 55,230; 94,850; 0,728; -0,602; 1,069; 899,575; 943,554;  13; 0,000; 943,554; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 165545; 1,046; -0,877; -0,763; 85,960; 2,625; 82,670; 0,623; -0,436; 1,053; 899,533; 943,932;  13; 0,000; 943,554; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 165597; 1,092; -1,263; -0,704; 24,080; -56,910; -6,475; 0,623; -0,436; 1,053; 899,542; 943,852;  13; 0,000; 943,932; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 165655; 0,825; -0,947; -0,561; -40,670; -113,225; -124,110; 0,675; -0,364; 1,073; 899,542; 943,852;  13; 0,000; 943,852; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 165707; 0,556; -0,565; -0,557; -75,845; -162,750; -158,305; 0,675; -0,364; 1,073; 899,687; 942,526;  13; 0,000; 943,852; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 165759; 0,362; -0,191; -0,495; -80,150; -197,925; -134,715; 0,789; -0,491; 1,129; 899,778; 941,686;  13; 0,000; 942,526; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 165817; 0,024; -0,018; -0,708; -61,915; -212,415; -116,900; 0,789; -0,491; 1,129; 899,919; 940,391;  13; 0,000; 941,686; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 165869; -0,243; 0,061; -1,016; -38,045; -198,870; -99,015; 0,980; -0,558; 1,086; 899,919; 940,391;  13; 0,000; 940,391; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 165933; -0,444; 0,136; -1,559; -12,390; -154,420; -74,550; 1,169; -0,568; 1,005; 899,943; 940,176;  13; 0,000; 940,391; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 165985; -0,485; -0,067; -1,672; -10,955; -104,370; -53,270; 1,169; -0,568; 1,005; 900,034; 939,336;  13; 0,000; 940,176; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 166043; -0,526; 0,109; -1,346; -11,200; -49,560; -31,220; 1,283; -0,544; 0,936; 900,034; 939,336;  13; 0,000; 939,336; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 166095; -0,403; 0,233; -1,150; -4,165; -1,330; -5,985; 1,283; -0,544; 0,936; 900,105; 938,687;  13; 0,000; 939,336; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 166147; -0,147; 0,221; -1,297; 8,925; 29,365; 18,760; 1,309; -0,539; 0,909; 900,163; 938,160;  13; 0,000; 938,687; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 166204; 0,266; 0,312; -1,443; 28,805; 35,805; 48,055; 1,309; -0,539; 0,909; 900,163; 938,160;  13; 0,000; 938,160; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 166255; 0,761; 0,479; -1,476; 56,525; 19,530; 73,710; 1,282; -0,542; 0,937; 900,184; 937,961;  13; 0,000; 938,160; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 166349; 0,546; -0,270; -0,707; 68,810; -86,555; 81,760; 1,240; -0,476; 0,943; 900,255; 937,310;  13; 0,000; 937,961; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 166401; 0,480; -0,426; -0,883; 42,245; -127,365; 65,590; 1,240; -0,476; 0,943; 900,297; 936,929;  13; 0,000; 937,310; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 166459; -0,026; -0,417; -0,995; 8,295; -141,820; 51,030; 1,321; -0,489; 0,890; 900,394; 936,040;  13; 0,000; 936,929; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 166511; -0,142; -0,187; -0,661; -27,930; -126,595; 29,855; 1,403; -0,568; 0,783; 900,394; 936,040;  13; 0,000; 936,040; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 166563; -0,428; -0,216; -0,850; -42,875; -99,400; 13,545; 1,403; -0,568; 0,783; 900,475; 935,299;  13; 0,000; 936,040; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 166621; -0,282; -0,169; -0,352; -56,210; -61,810; -9,625; 1,441; -0,589; 0,668; 900,535; 934,742;  13; 0,000; 935,299; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 166673; -0,239; 0,031; -0,138; -59,185; -43,155; -15,820; 1,441; -0,589; 0,668; 900,535; 934,742;  13; 0,000; 934,742; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 166725; -1,637; 0,517; -1,104; -27,685; 20,545; -49,105; 1,468; -0,587; 0,604; 900,662; 933,582;  13; 0,000; 934,742; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 166777; -0,641; 0,228; -0,403; 7,175; 98,455; -106,995; 1,468; -0,587; 0,604; 900,661; 933,587;  13; 0,000; 933,582; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 166835; -0,652; 0,157; -0,394; 14,875; 138,635; -111,580; 1,469; -0,539; 0,643; 900,661; 933,587;  13; 0,000; 933,587; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 166887; -0,770; 0,140; -0,461; -0,350; 187,705; -74,690; 1,469; -0,539; 0,643; 900,669; 933,519;  13; 0,000; 933,587; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 166939; -0,484; 0,252; -0,503; 2,520; 219,205; -46,935; 1,401; -0,464; 0,794; 900,679; 933,426;  13; 0,000; 933,519; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 167006; 0,493; 0,401; -0,603; 20,895; 216,405; -10,990; 1,244; -0,418; 0,965; 900,679; 933,426;  13; 0,000; 933,426; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 167060; 1,089; 0,270; -0,756; 45,325; 172,200; -0,175; 1,244; -0,418; 0,965; 900,555; 934,563;  13; 0,000; 933,426; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 167113; 0,949; 0,098; -0,622; 55,475; 103,040; -14,000; 1,051; -0,323; 1,053; 900,665; 933,553;  13; 0,000; 934,562; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 167183; 0,774; 0,003; -0,568; 66,220; 14,665; -38,185; 0,998; -0,291; 1,081; 900,711; 933,130;  13; 0,000; 933,553; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 167246; 0,865; -0,329; -0,775; 60,935; -49,945; -66,815; 0,998; -0,291; 1,081; 900,711; 933,130;  13; 0,000; 933,130; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 167298; 0,518; -0,492; -0,925; 49,560; -93,345; -85,155; 1,006; -0,281; 1,055; 900,785; 932,450;  13; 0,000; 933,130; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 167350; 0,033; -0,518; -1,155; 30,590; -116,935; -96,145; 1,006; -0,281; 1,055; 900,729; 932,963;  13; 0,000; 932,450; 120; 3; 1; 1; 1; 0; 0; 0;
CLC; 167408; -0,125; -0,753; -1,313; 0,350; -111,160; -114,205; 1,059; -0,243; 0,995; 900,729; 932,963;  13; 0,000; 932,962; 120; 3; 1; 1; 1; 0; 0; 0;
